0.00045	0.00015	0.0002500047684	0.09975	0.00015	0.0002500047684
0.09975	0.00045	0.0002500047684	0.00045	0.00045	0.0002500047684
0.00045	0.00075	0.0002500047684	0.09975	0.00075	0.0002500047684
0.09975	0.00105	0.0002500047684	0.00045	0.00105	0.0002500047684
0.00045	0.00135	0.0002500047684	0.09975	0.00135	0.0002500047684
0.09975	0.00165	0.0002500047684	0.00045	0.00165	0.0002500047684
0.00045	0.00195	0.0002500047684	0.09975	0.00195	0.0002500047684
0.09975	0.00225	0.0002500047684	0.00045	0.00225	0.0002500047684
0.00045	0.00255	0.0002500047684	0.09975	0.00255	0.0002500047684
0.09975	0.00285	0.0002500047684	0.00045	0.00285	0.0002500047684
0.00045	0.00315	0.0002500047684	0.09975	0.00315	0.0002500047684
0.09975	0.00345	0.0002500047684	0.00045	0.00345	0.0002500047684
0.00045	0.00375	0.0002500047684	0.09975	0.00375	0.0002500047684
0.09975	0.00405	0.0002500047684	0.00045	0.00405	0.0002500047684
0.00045	0.00435	0.0002500047684	0.09975	0.00435	0.0002500047684
0.09975	0.00465	0.0002500047684	0.00045	0.00465	0.0002500047684
0.00045	0.00495	0.0002500047684	0.09975	0.00495	0.0002500047684
0.09975	0.00525	0.0002500047684	0.00045	0.00525	0.0002500047684
0.00045	0.00555	0.0002500047684	0.09975	0.00555	0.0002500047684
0.09975	0.00585	0.0002500047684	0.00045	0.00585	0.0002500047684
0.00045	0.00615	0.0002500047684	0.09975	0.00615	0.0002500047684
0.09975	0.00645	0.0002500047684	0.00045	0.00645	0.0002500047684
0.00045	0.00675	0.0002500047684	0.09975	0.00675	0.0002500047684
0.09975	0.00705	0.0002500047684	0.00045	0.00705	0.0002500047684
0.00045	0.00735	0.0002500047684	0.09975	0.00735	0.0002500047684
0.09975	0.00765	0.0002500047684	0.00045	0.00765	0.0002500047684
0.00045	0.00795	0.0002500047684	0.09975	0.00795	0.0002500047684
0.09975	0.00825	0.0002500047684	0.00045	0.00825	0.0002500047684
0.00045	0.00855	0.0002500047684	0.09975	0.00855	0.0002500047684
0.09975	0.00885	0.0002500047684	0.00045	0.00885	0.0002500047684
0.00045	0.00915	0.0002500047684	0.09975	0.00915	0.0002500047684
0.09975	0.00945	0.0002500047684	0.00045	0.00945	0.0002500047684
0.00045	0.00975	0.0002500047684	0.09975	0.00975	0.0002500047684
0.09975	0.01005	0.0002500047684	0.00045	0.01005	0.0002500047684
0.00045	0.01035	0.0002500047684	0.09975	0.01035	0.0002500047684
0.09975	0.01065	0.0002500047684	0.00045	0.01065	0.0002500047684
0.00045	0.01095	0.0002500047684	0.09975	0.01095	0.0002500047684
0.09975	0.01125	0.0002500047684	0.00045	0.01125	0.0002500047684
0.00045	0.01155	0.0002500047684	0.09975	0.01155	0.0002500047684
0.09975	0.01185	0.0002500047684	0.00045	0.01185	0.0002500047684
0.00045	0.01215	0.0002500047684	0.09975	0.01215	0.0002500047684
0.09975	0.01245	0.0002500047684	0.00045	0.01245	0.0002500047684
0.00045	0.01275	0.0002500047684	0.09975	0.01275	0.0002500047684
0.09975	0.01305	0.0002500047684	0.00045	0.01305	0.0002500047684
0.00045	0.01335	0.0002500047684	0.09975	0.01335	0.0002500047684
0.09975	0.01365	0.0002500047684	0.00045	0.01365	0.0002500047684
0.00045	0.01395	0.0002500047684	0.09975	0.01395	0.0002500047684
0.09975	0.01425	0.0002500047684	0.00045	0.01425	0.0002500047684
0.00045	0.01455	0.0002500047684	0.09975	0.01455	0.0002500047684
0.09975	0.01485	0.0002500047684	0.00045	0.01485	0.0002500047684
0.00045	0.01515	0.0002500047684	0.09975	0.01515	0.0002500047684
0.09975	0.01545	0.0002500047684	0.00045	0.01545	0.0002500047684
0.00045	0.01575	0.0002500047684	0.09975	0.01575	0.0002500047684
0.09975	0.01605	0.0002500047684	0.00045	0.01605	0.0002500047684
0.00045	0.01635	0.0002500047684	0.09975	0.01635	0.0002500047684
0.09975	0.01665	0.0002500047684	0.00045	0.01665	0.0002500047684
0.00045	0.01695	0.0002500047684	0.09975	0.01695	0.0002500047684
0.09975	0.01725	0.0002500047684	0.00045	0.01725	0.0002500047684
0.00045	0.01755	0.0002500047684	0.09975	0.01755	0.0002500047684
0.09975	0.01785	0.0002500047684	0.00045	0.01785	0.0002500047684
0.00045	0.01815	0.0002500047684	0.09975	0.01815	0.0002500047684
0.09975	0.01845	0.0002500047684	0.00045	0.01845	0.0002500047684
0.00045	0.01875	0.0002500047684	0.09975	0.01875	0.0002500047684
0.09975	0.01905	0.0002500047684	0.00045	0.01905	0.0002500047684
0.00045	0.01935	0.0002500047684	0.09975	0.01935	0.0002500047684
0.09975	0.01965	0.0002500047684	0.00045	0.01965	0.0002500047684
0.00045	0.01995	0.0002500047684	0.09975	0.01995	0.0002500047684
0.09975	0.02025	0.0002500047684	0.00045	0.02025	0.0002500047684
